日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2022-09-26,09:30:00,股票,片仔癀(600436.XSHG),买,市价单,100股,249,24900,100股,-,0,6.22,全部成交,2022-09-26 09:30:00
2022-09-26,09:30:00,股票,歌尔股份(002241.XSHE),买,市价单,700股,27.49,19243,700股,-,0,5,全部成交,2022-09-26 09:30:00
2022-09-26,09:30:00,股票,迈瑞医疗(300760.XSHE),买,市价单,100股,255.3,25530,100股,-,0,6.38,全部成交,2022-09-26 09:30:00
2022-09-26,09:30:00,股票,传音控股(688036.XSHG),买,限价单,200股,56.37,11274,200股,56.65,0,5,全部成交,2022-09-26 09:30:00
2022-09-26,09:30:00,股票,景嘉微(300474.XSHE),买,市价单,100股,47.04,4704,100股,-,0,5,全部成交,2022-09-26 09:30:00
2022-09-27,09:30:00,股票,捷佳伟创(300724.XSHE),卖,市价单,-100股,129.23,-12923,-100股,-,1423,17.92,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,宁德时代(300750.XSHE),卖,市价单,-100股,433.89,-43389,-100股,-,1959,54.24,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,软通动力(301236.XSHE),卖,市价单,-700股,27.01,-18907,-700股,-,-637,23.91,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,中国电建(601669.XSHG),卖,市价单,-2800股,7.01,-19628,-2800股,-,-644,24.63,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,宝丰能源(600989.XSHG),卖,市价单,-300股,13.43,-4029,-300股,-,-156,9.03,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,北新建材(000786.XSHE),买,市价单,800股,23.62,18896,800股,-,0,5,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,牧原股份(002714.XSHE),买,市价单,300股,54,16200,300股,-,0,5,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,中国国航(601111.XSHG),买,市价单,2000股,10.42,20840,2000股,-,0,5.21,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,三花智控(002050.XSHE),买,市价单,700股,28.08,19656,700股,-,0,5,全部成交,2022-09-27 09:30:00
2022-09-27,09:30:00,股票,中国中免(601888.XSHG),买,市价单,100股,194.53,19453,100股,-,0,5,全部成交,2022-09-27 09:30:00
2022-09-28,09:30:00,股票,中际旭创(300308.XSHE),卖,市价单,-100股,27.38,-2738,-100股,-,88,7.74,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,卫星化学(002648.XSHE),卖,市价单,-3700股,21.95,-81215,-3700股,-,11803,101.52,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,巨化股份(600160.XSHG),卖,市价单,-4300股,14.48,-62264,-4300股,-,258,77.83,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,三花智控(002050.XSHE),卖,市价单,-700股,26.51,-18557,-700股,-,-1099,23.56,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,京沪高铁(601816.XSHG),买,市价单,900股,4.57,4113,900股,-,0,5,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,中国东航(600115.XSHG),买,市价单,4100股,5.16,21156,4100股,-,0,5.29,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,圆通速递(600233.XSHG),买,市价单,1000股,21.2,21200,1000股,-,0,5.3,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,爱尔眼科(300015.XSHE),买,市价单,700股,29,20300,700股,-,0,5.08,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,新产业(300832.XSHE),买,市价单,500股,36.07,18035,500股,-,0,5,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,华润三九(000999.XSHE),买,市价单,500股,37.36,18680,500股,-,0,5,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,东鹏饮料(605499.XSHG),买,市价单,100股,144.13,14413,100股,-,0,5,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,洋河股份(002304.XSHE),买,市价单,100股,156.8,15680,100股,-,0,5,全部成交,2022-09-28 09:30:00
2022-09-28,09:30:00,股票,五粮液(000858.XSHE),买,市价单,100股,170.55,17055,100股,-,0,5,全部成交,2022-09-28 09:30:00
2022-09-30,09:30:00,股票,浙能电力(600023.XSHG),卖,市价单,-6500股,3.15,-20475,-6500股,-,-195,25.59,全部成交,2022-09-30 09:30:00
2022-09-30,09:30:00,股票,光启技术(002625.XSHE),卖,市价单,-1300股,15.42,-20046,-1300股,-,-481,25.06,全部成交,2022-09-30 09:30:00
2022-09-30,09:30:00,股票,中国东航(600115.XSHG),卖,市价单,-4100股,5,-20500,-4100股,-,-656,25.62,全部成交,2022-09-30 09:30:00
2022-09-30,09:30:00,股票,南山铝业(600219.XSHG),买,市价单,5700股,3,17100,5700股,-,0,5,全部成交,2022-09-30 09:30:00
2022-09-30,09:30:00,股票,国联证券(601456.XSHG),买,市价单,2400股,8.61,20664,2400股,-,0,5.17,全部成交,2022-09-30 09:30:00
2022-09-30,09:30:00,股票,华友钴业(603799.XSHG),买,市价单,300股,65.47,19641,300股,-,0,5,全部成交,2022-09-30 09:30:00
2022-10-10,09:30:00,股票,和辉光电(688538.XSHG),卖,限价单,-7900股,2.57,-20303,-7900股,2.56,-395,25.38,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,上港集团(600018.XSHG),卖,市价单,-3800股,5.52,-20976,-3800股,-,190,26.22,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,歌尔股份(002241.XSHE),卖,市价单,-700股,26.35,-18445,-700股,-,-798,23.44,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,东鹏饮料(605499.XSHG),卖,市价单,-100股,140.68,-14068,-100股,-,-345,19.07,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,江波龙(301308.XSHE),买,市价单,300股,51.85,15555,300股,-,0,5,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,中航光电(002179.XSHE),买,市价单,300股,58,17400,300股,-,0,5,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,赛力斯(601127.XSHG),买,市价单,400股,52,20800,400股,-,0,5.2,全部成交,2022-10-10 09:30:00
2022-10-10,09:30:00,股票,中航西飞(000768.XSHE),买,市价单,800股,26.56,21248,800股,-,0,5.31,全部成交,2022-10-10 09:30:00
2022-10-11,09:30:00,股票,景嘉微(300474.XSHE),卖,市价单,-100股,44.65,-4465,-100股,-,-239,9.46,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,中国中免(601888.XSHG),卖,市价单,-100股,189.5,-18950,-100股,-,-503,23.95,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,圆通速递(600233.XSHG),卖,市价单,-1000股,20.75,-20750,-1000股,-,-450,25.94,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,爱尔眼科(300015.XSHE),卖,市价单,-700股,27.5,-19250,-700股,-,-1050,24.25,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,五粮液(000858.XSHE),卖,市价单,-100股,158.91,-15891,-100股,-,-1164,20.89,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,华友钴业(603799.XSHG),卖,市价单,-300股,62.85,-18855,-300股,-,-786,23.86,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,江波龙(301308.XSHE),卖,市价单,-300股,48.83,-14649,-300股,-,-906,19.65,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,赛力斯(601127.XSHG),卖,市价单,-400股,48.2,-19280,-400股,-,-1520,24.28,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,中航西飞(000768.XSHE),卖,市价单,-800股,25.89,-20712,-800股,-,-536,25.89,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,立讯精密(002475.XSHE),买,市价单,600股,28,16800,600股,-,0,5,全部成交,2022-10-11 09:30:00
2022-10-11,09:30:00,股票,中微公司(688012.XSHG),买,限价单,200股,86.7,17340,200股,87.13,0,5,全部成交,2022-10-11 09:30:00
